state	age	cause	sex	perc
MANIPUR	1-4	Circulatory	F	0
MANIPUR	1-4	Circulatory	T	0
MANIPUR	5-14	Circulatory	M	19.2
MANIPUR	5-14	Circulatory	F	20
MANIPUR	5-14	Circulatory	T	19.4
MANIPUR	15-24	Circulatory	M	10.9
MANIPUR	15-24	Circulatory	F	13.2
MANIPUR	15-24	Circulatory	T	11.8
MANIPUR	25-34	Circulatory	M	11.4
MANIPUR	25-34	Circulatory	F	13
MANIPUR	25-34	Circulatory	T	11.9
MANIPUR	35-44	Circulatory	M	18.1
MANIPUR	35-44	Circulatory	F	31.1
MANIPUR	35-44	Circulatory	T	20.7
MANIPUR	45-54	Circulatory	M	30.5
MANIPUR	45-54	Circulatory	F	33.3
MANIPUR	45-54	Circulatory	T	31.2
MANIPUR	55-64	Circulatory	M	30
MANIPUR	55-64	Circulatory	F	33.6
MANIPUR	55-64	Circulatory	T	31.1
MANIPUR	65-69	Circulatory	M	25
MANIPUR	65-69	Circulatory	F	37.2
MANIPUR	65-69	Circulatory	T	28.2
MANIPUR	70+	Circulatory	M	31.8
MANIPUR	70+	Circulatory	F	40
MANIPUR	70+	Circulatory	T	34.3
MANIPUR	1-4	Infections	M	44.4
MANIPUR	1-4	Infections	F	0
MANIPUR	1-4	Infections	T	44.4
MANIPUR	5-14	Infections	M	15.4
MANIPUR	5-14	Infections	F	10
MANIPUR	5-14	Infections	T	13.9
MANIPUR	15-24	Infections	M	4.7
MANIPUR	15-24	Infections	F	23.7
MANIPUR	15-24	Infections	T	11.8
MANIPUR	25-34	Infections	M	16.7
MANIPUR	25-34	Infections	F	30.4
MANIPUR	25-34	Infections	T	20.6
MANIPUR	35-44	Infections	M	19
MANIPUR	35-44	Infections	F	19.7
MANIPUR	35-44	Infections	T	19.1
MANIPUR	45-54	Infections	M	13.1
MANIPUR	45-54	Infections	F	5.6
MANIPUR	45-54	Infections	T	11.3
MANIPUR	55-64	Infections	M	7.3
MANIPUR	55-64	Infections	F	7.6
MANIPUR	55-64	Infections	T	7.4
MANIPUR	65-69	Infections	M	6.7
MANIPUR	65-69	Infections	F	7
MANIPUR	65-69	Infections	T	6.7
MANIPUR	70+	Infections	M	6.9
MANIPUR	70+	Infections	F	5.6
MANIPUR	70+	Infections	T	6.5
MANIPUR	1-4	External Causes	M	11.1
MANIPUR	1-4	External Causes	F	0
MANIPUR	1-4	External Causes	T	11.1
MANIPUR	5-14	External Causes	M	0
MANIPUR	5-14	External Causes	F	10
MANIPUR	5-14	External Causes	T	2.8
MANIPUR	15-24	External Causes	M	29.7
MANIPUR	15-24	External Causes	F	10.5
MANIPUR	15-24	External Causes	T	22.5
MANIPUR	25-34	External Causes	M	20.2
MANIPUR	25-34	External Causes	F	8.7
MANIPUR	25-34	External Causes	T	16.9
MANIPUR	35-44	External Causes	M	9.7
MANIPUR	35-44	External Causes	F	8.2
MANIPUR	35-44	External Causes	T	9.4
MANIPUR	45-54	External Causes	M	5
MANIPUR	45-54	External Causes	F	5.6
MANIPUR	45-54	External Causes	T	5.2
MANIPUR	55-64	External Causes	M	4.6
MANIPUR	55-64	External Causes	F	4.2
MANIPUR	55-64	External Causes	T	4.5
MANIPUR	65-69	External Causes	M	5
MANIPUR	65-69	External Causes	F	2.3
MANIPUR	65-69	External Causes	T	4.3
MANIPUR	70+	External Causes	M	2.6
MANIPUR	70+	External Causes	F	2.4
MANIPUR	70+	External Causes	T	2.5
MANIPUR	1-4	Unknown diseases	M	11.1
MANIPUR	1-4	Unknown diseases	F	0
MANIPUR	1-4	Unknown diseases	T	11.1
MANIPUR	5-14	Unknown diseases	M	23.1
MANIPUR	5-14	Unknown diseases	F	40
MANIPUR	5-14	Unknown diseases	T	27.8
MANIPUR	15-24	Unknown diseases	M	25
MANIPUR	15-24	Unknown diseases	F	7.9
MANIPUR	15-24	Unknown diseases	T	18.6
MANIPUR	25-34	Unknown diseases	M	24.6
MANIPUR	25-34	Unknown diseases	F	17.4
MANIPUR	25-34	Unknown diseases	T	22.5
MANIPUR	35-44	Unknown diseases	M	13.3
MANIPUR	35-44	Unknown diseases	F	4.9
MANIPUR	35-44	Unknown diseases	T	11.7
MANIPUR	45-54	Unknown diseases	M	10.1
MANIPUR	45-54	Unknown diseases	F	6.7
MANIPUR	45-54	Unknown diseases	T	9.3
MANIPUR	55-64	Unknown diseases	M	10
MANIPUR	55-64	Unknown diseases	F	8.4
MANIPUR	55-64	Unknown diseases	T	9.5
MANIPUR	65-69	Unknown diseases	M	13.3
MANIPUR	65-69	Unknown diseases	F	9.3
MANIPUR	65-69	Unknown diseases	T	12.3
MANIPUR	70+	Unknown diseases	M	17.2
MANIPUR	70+	Unknown diseases	F	15.2
MANIPUR	70+	Unknown diseases	T	16.5
MANIPUR	1-4	Respiratory	M	11.1
MANIPUR	1-4	Respiratory	F	0
MANIPUR	1-4	Respiratory	T	11.1
MANIPUR	5-14	Respiratory	M	7.7
MANIPUR	5-14	Respiratory	F	10
MANIPUR	5-14	Respiratory	T	8.3
MANIPUR	15-24	Respiratory	M	1.6
MANIPUR	15-24	Respiratory	F	7.9
MANIPUR	15-24	Respiratory	T	3.9
MANIPUR	25-34	Respiratory	M	4.4
MANIPUR	25-34	Respiratory	F	4.3
MANIPUR	25-34	Respiratory	T	4.4
MANIPUR	35-44	Respiratory	M	1.6
MANIPUR	35-44	Respiratory	F	3.3
MANIPUR	35-44	Respiratory	T	1.9
MANIPUR	45-54	Respiratory	M	2
MANIPUR	45-54	Respiratory	F	2.2
MANIPUR	45-54	Respiratory	T	2.1
MANIPUR	55-64	Respiratory	M	6.2
MANIPUR	55-64	Respiratory	F	9.2
MANIPUR	55-64	Respiratory	T	7.1
MANIPUR	65-69	Respiratory	M	1.7
MANIPUR	65-69	Respiratory	F	14
MANIPUR	65-69	Respiratory	T	4.9
MANIPUR	70+	Respiratory	M	9.9
MANIPUR	70+	Respiratory	F	12.8
MANIPUR	70+	Respiratory	T	10.8
MANIPUR	1-4	Cancer	M	11.1
MANIPUR	1-4	Cancer	F	0
MANIPUR	1-4	Cancer	T	11.1
MANIPUR	5-14	Cancer	M	3.8
MANIPUR	5-14	Cancer	F	0
MANIPUR	5-14	Cancer	T	2.8
MANIPUR	15-24	Cancer	M	3.1
MANIPUR	15-24	Cancer	F	2.6
MANIPUR	15-24	Cancer	T	2.9
MANIPUR	25-34	Cancer	M	0.9
MANIPUR	25-34	Cancer	F	2.2
MANIPUR	25-34	Cancer	T	1.3
MANIPUR	35-44	Cancer	M	3.6
MANIPUR	35-44	Cancer	F	3.3
MANIPUR	35-44	Cancer	T	3.6
MANIPUR	45-54	Cancer	M	3.7
MANIPUR	45-54	Cancer	F	5.6
MANIPUR	45-54	Cancer	T	4.1
MANIPUR	55-64	Cancer	M	3.5
MANIPUR	55-64	Cancer	F	9.2
MANIPUR	55-64	Cancer	T	5.3
MANIPUR	65-69	Cancer	M	5.8
MANIPUR	65-69	Cancer	F	7
MANIPUR	65-69	Cancer	T	6.1
MANIPUR	70+	Cancer	M	5.1
MANIPUR	70+	Cancer	F	5.6
MANIPUR	70+	Cancer	T	5.3
MANIPUR	1-4	Digestive	M	0
MANIPUR	1-4	Digestive	F	0
MANIPUR	1-4	Digestive	T	0
MANIPUR	5-14	Digestive	M	11.5
MANIPUR	5-14	Digestive	F	0
MANIPUR	5-14	Digestive	T	8.3
MANIPUR	15-24	Digestive	M	10.9
MANIPUR	15-24	Digestive	F	5.3
MANIPUR	15-24	Digestive	T	8.8
MANIPUR	25-34	Digestive	M	20.2
MANIPUR	25-34	Digestive	F	6.5
MANIPUR	25-34	Digestive	T	16.3
MANIPUR	35-44	Digestive	M	25
MANIPUR	35-44	Digestive	F	11.5
MANIPUR	35-44	Digestive	T	22.3
MANIPUR	45-54	Digestive	M	24.5
MANIPUR	45-54	Digestive	F	14.4
MANIPUR	45-54	Digestive	T	22.2
MANIPUR	55-64	Digestive	M	21.9
MANIPUR	55-64	Digestive	F	5
MANIPUR	55-64	Digestive	T	16.6
MANIPUR	65-69	Digestive	M	17.5
MANIPUR	65-69	Digestive	F	7
MANIPUR	65-69	Digestive	T	14.7
MANIPUR	70+	Digestive	M	7.7
MANIPUR	70+	Digestive	F	7.2
MANIPUR	70+	Digestive	T	7.5
MANIPUR	1-4	Blood diseases	M	0
MANIPUR	1-4	Blood diseases	F	0
MANIPUR	1-4	Blood diseases	T	0
MANIPUR	5-14	Blood diseases	M	7.7
MANIPUR	5-14	Blood diseases	F	10
MANIPUR	5-14	Blood diseases	T	8.3
MANIPUR	15-24	Blood diseases	M	3.1
MANIPUR	15-24	Blood diseases	F	7.9
MANIPUR	15-24	Blood diseases	T	4.9
MANIPUR	25-34	Blood diseases	M	0.9
MANIPUR	25-34	Blood diseases	F	6.5
MANIPUR	25-34	Blood diseases	T	2.5
MANIPUR	35-44	Blood diseases	M	0.8
MANIPUR	35-44	Blood diseases	F	6.6
MANIPUR	35-44	Blood diseases	T	1.9
MANIPUR	45-54	Blood diseases	M	1
MANIPUR	45-54	Blood diseases	F	2.2
MANIPUR	45-54	Blood diseases	T	1.3
MANIPUR	55-64	Blood diseases	M	1.2
MANIPUR	55-64	Blood diseases	F	5
MANIPUR	55-64	Blood diseases	T	2.4
MANIPUR	65-69	Blood diseases	M	1.7
MANIPUR	65-69	Blood diseases	F	0
MANIPUR	65-69	Blood diseases	T	1.2
MANIPUR	70+	Blood diseases	M	1.1
MANIPUR	70+	Blood diseases	F	0
MANIPUR	70+	Blood diseases	T	0.8
MANIPUR	1-4	Endocrine	M	0
MANIPUR	1-4	Endocrine	F	0
MANIPUR	1-4	Endocrine	T	0
MANIPUR	5-14	Endocrine	M	0
MANIPUR	5-14	Endocrine	F	0
MANIPUR	5-14	Endocrine	T	0
MANIPUR	15-24	Endocrine	M	0
MANIPUR	15-24	Endocrine	F	2.6
MANIPUR	15-24	Endocrine	T	1
MANIPUR	25-34	Endocrine	M	0
MANIPUR	25-34	Endocrine	F	0
MANIPUR	25-34	Endocrine	T	0
MANIPUR	35-44	Endocrine	M	2.4
MANIPUR	35-44	Endocrine	F	0
MANIPUR	35-44	Endocrine	T	1.9
MANIPUR	45-54	Endocrine	M	4.4
MANIPUR	45-54	Endocrine	F	10
MANIPUR	45-54	Endocrine	T	5.7
MANIPUR	55-64	Endocrine	M	12.7
MANIPUR	55-64	Endocrine	F	10.9
MANIPUR	55-64	Endocrine	T	12.1
MANIPUR	65-69	Endocrine	M	13.3
MANIPUR	65-69	Endocrine	F	9.3
MANIPUR	65-69	Endocrine	T	12.3
MANIPUR	70+	Endocrine	M	12.8
MANIPUR	70+	Endocrine	F	6.4
MANIPUR	70+	Endocrine	T	10.8
MANIPUR	1-4	Nervous	M	11.1
MANIPUR	1-4	Nervous	F	0
MANIPUR	1-4	Nervous	T	11.1
MANIPUR	5-14	Nervous	M	11.5
MANIPUR	5-14	Nervous	F	0
MANIPUR	5-14	Nervous	T	8.3
MANIPUR	15-24	Nervous	M	1.6
MANIPUR	15-24	Nervous	F	7.9
MANIPUR	15-24	Nervous	T	3.9
MANIPUR	25-34	Nervous	M	0.9
MANIPUR	25-34	Nervous	F	4.3
MANIPUR	25-34	Nervous	T	1.9
MANIPUR	35-44	Nervous	M	2
MANIPUR	35-44	Nervous	F	3.3
MANIPUR	35-44	Nervous	T	2.3
MANIPUR	45-54	Nervous	M	1.3
MANIPUR	45-54	Nervous	F	4.4
MANIPUR	45-54	Nervous	T	2.1
MANIPUR	55-64	Nervous	M	0.8
MANIPUR	55-64	Nervous	F	0.8
MANIPUR	55-64	Nervous	T	0.8
MANIPUR	65-69	Nervous	M	3.3
MANIPUR	65-69	Nervous	F	0
MANIPUR	65-69	Nervous	T	2.5
MANIPUR	70+	Nervous	M	0.7
MANIPUR	70+	Nervous	F	0.8
MANIPUR	70+	Nervous	T	0.8
MANIPUR	1-4	Others	F	0
MANIPUR	5-14	Others	F	0
MANIPUR	15-24	Others	F	10.5
MANIPUR	25-34	Others	F	6.6
MANIPUR	35-44	Others	F	8.2
MANIPUR	45-54	Others	F	10
MANIPUR	55-64	Others	F	5.8
MANIPUR	65-69	Others	F	7
MANIPUR	70+	Others	F	4
MANIPUR	1-4	Others	M	5.9
MANIPUR	5-14	Others	M	3.9
MANIPUR	15-24	Others	M	2.7
MANIPUR	25-34	Others	M	2.2
MANIPUR	35-44	Others	M	2.7
MANIPUR	45-54	Others	M	3.5
MANIPUR	55-64	Others	M	4.4
MANIPUR	65-69	Others	M	4.5
MANIPUR	70+	Others	M	4.4
MANIPUR	1-4	Others	T	0
MANIPUR	5-14	Others	T	0
MANIPUR	15-24	Others	T	9.8
MANIPUR	25-34	Others	T	1.8
MANIPUR	35-44	Others	T	5.2
MANIPUR	45-54	Others	T	5.7
MANIPUR	55-64	Others	T	3.2
MANIPUR	65-69	Others	T	6.7
MANIPUR	70+	Others	T	4.3
MEGHALAYA	1-4	Circulatory	M	8.1
MEGHALAYA	1-4	Circulatory	F	0
MEGHALAYA	1-4	Circulatory	T	8.1
MEGHALAYA	5-14	Circulatory	M	9.1
MEGHALAYA	5-14	Circulatory	F	9.3
MEGHALAYA	5-14	Circulatory	T	9.1
MEGHALAYA	15-24	Circulatory	M	11.4
MEGHALAYA	15-24	Circulatory	F	15.7
MEGHALAYA	15-24	Circulatory	T	13.7
MEGHALAYA	25-34	Circulatory	M	14.7
MEGHALAYA	25-34	Circulatory	F	14.2
MEGHALAYA	25-34	Circulatory	T	14.5
MEGHALAYA	35-44	Circulatory	M	19.2
MEGHALAYA	35-44	Circulatory	F	30.1
MEGHALAYA	35-44	Circulatory	T	23.7
MEGHALAYA	45-54	Circulatory	M	32.3
MEGHALAYA	45-54	Circulatory	F	43
MEGHALAYA	45-54	Circulatory	T	36.2
MEGHALAYA	55-64	Circulatory	M	43.8
MEGHALAYA	55-64	Circulatory	F	45.2
MEGHALAYA	55-64	Circulatory	T	44.3
MEGHALAYA	65-69	Circulatory	M	37.7
MEGHALAYA	65-69	Circulatory	F	50.1
MEGHALAYA	65-69	Circulatory	T	42.2
MEGHALAYA	70+	Circulatory	M	43.9
MEGHALAYA	70+	Circulatory	F	48.9
MEGHALAYA	70+	Circulatory	T	45.8
MEGHALAYA	1-4	Infections	M	34.3
MEGHALAYA	1-4	Infections	F	0
MEGHALAYA	1-4	Infections	T	34.3
MEGHALAYA	5-14	Infections	M	28.1
MEGHALAYA	5-14	Infections	F	20.4
MEGHALAYA	5-14	Infections	T	25.7
MEGHALAYA	15-24	Infections	M	22.9
MEGHALAYA	15-24	Infections	F	21
MEGHALAYA	15-24	Infections	T	21.9
MEGHALAYA	25-34	Infections	M	20.5
MEGHALAYA	25-34	Infections	F	18.6
MEGHALAYA	25-34	Infections	T	19.7
MEGHALAYA	35-44	Infections	M	17.7
MEGHALAYA	35-44	Infections	F	21.9
MEGHALAYA	35-44	Infections	T	19.5
MEGHALAYA	45-54	Infections	M	15.9
MEGHALAYA	45-54	Infections	F	13.8
MEGHALAYA	45-54	Infections	T	15.1
MEGHALAYA	55-64	Infections	M	9.8
MEGHALAYA	55-64	Infections	F	12.5
MEGHALAYA	55-64	Infections	T	10.7
MEGHALAYA	65-69	Infections	M	7.9
MEGHALAYA	65-69	Infections	F	11.7
MEGHALAYA	65-69	Infections	T	9.3
MEGHALAYA	70+	Infections	M	9.4
MEGHALAYA	70+	Infections	F	12.4
MEGHALAYA	70+	Infections	T	10.5
MEGHALAYA	1-4	External Causes	M	2
MEGHALAYA	1-4	External Causes	F	0
MEGHALAYA	1-4	External Causes	T	2
MEGHALAYA	5-14	External Causes	M	7.4
MEGHALAYA	5-14	External Causes	F	25.9
MEGHALAYA	5-14	External Causes	T	13.1
MEGHALAYA	15-24	External Causes	M	21.2
MEGHALAYA	15-24	External Causes	F	18.5
MEGHALAYA	15-24	External Causes	T	19.8
MEGHALAYA	25-34	External Causes	M	17.9
MEGHALAYA	25-34	External Causes	F	17.9
MEGHALAYA	25-34	External Causes	T	17.9
MEGHALAYA	35-44	External Causes	M	9.9
MEGHALAYA	35-44	External Causes	F	12
MEGHALAYA	35-44	External Causes	T	10.8
MEGHALAYA	45-54	External Causes	M	6.2
MEGHALAYA	45-54	External Causes	F	3.8
MEGHALAYA	45-54	External Causes	T	5.3
MEGHALAYA	55-64	External Causes	M	3.7
MEGHALAYA	55-64	External Causes	F	2.8
MEGHALAYA	55-64	External Causes	T	3.4
MEGHALAYA	65-69	External Causes	M	3.5
MEGHALAYA	65-69	External Causes	F	5.4
MEGHALAYA	65-69	External Causes	T	4.2
MEGHALAYA	70+	External Causes	M	3.1
MEGHALAYA	70+	External Causes	F	2.9
MEGHALAYA	70+	External Causes	T	3
MEGHALAYA	1-4	Unknown diseases	M	2
MEGHALAYA	1-4	Unknown diseases	F	0
MEGHALAYA	1-4	Unknown diseases	T	2
MEGHALAYA	5-14	Unknown diseases	M	0.8
MEGHALAYA	5-14	Unknown diseases	F	1.9
MEGHALAYA	5-14	Unknown diseases	T	1.1
MEGHALAYA	15-24	Unknown diseases	M	1.6
MEGHALAYA	15-24	Unknown diseases	F	2.5
MEGHALAYA	15-24	Unknown diseases	T	2.1
MEGHALAYA	25-34	Unknown diseases	M	3.2
MEGHALAYA	25-34	Unknown diseases	F	4.7
MEGHALAYA	25-34	Unknown diseases	T	3.9
MEGHALAYA	35-44	Unknown diseases	M	2.9
MEGHALAYA	35-44	Unknown diseases	F	2.6
MEGHALAYA	35-44	Unknown diseases	T	2.8
MEGHALAYA	45-54	Unknown diseases	M	2.1
MEGHALAYA	45-54	Unknown diseases	F	1
MEGHALAYA	45-54	Unknown diseases	T	1.7
MEGHALAYA	55-64	Unknown diseases	M	1.6
MEGHALAYA	55-64	Unknown diseases	F	1.2
MEGHALAYA	55-64	Unknown diseases	T	1.4
MEGHALAYA	65-69	Unknown diseases	M	1.1
MEGHALAYA	65-69	Unknown diseases	F	0.9
MEGHALAYA	65-69	Unknown diseases	T	1
MEGHALAYA	70+	Unknown diseases	M	1.1
MEGHALAYA	70+	Unknown diseases	F	1.2
MEGHALAYA	70+	Unknown diseases	T	1.1
MEGHALAYA	1-4	Respiratory	M	18.2
MEGHALAYA	1-4	Respiratory	F	0
MEGHALAYA	1-4	Respiratory	T	18.2
MEGHALAYA	5-14	Respiratory	M	13.2
MEGHALAYA	5-14	Respiratory	F	5.6
MEGHALAYA	5-14	Respiratory	T	10.9
MEGHALAYA	15-24	Respiratory	M	12.2
MEGHALAYA	15-24	Respiratory	F	10
MEGHALAYA	15-24	Respiratory	T	11
MEGHALAYA	25-34	Respiratory	M	7.2
MEGHALAYA	25-34	Respiratory	F	6.9
MEGHALAYA	25-34	Respiratory	T	7.1
MEGHALAYA	35-44	Respiratory	M	11.2
MEGHALAYA	35-44	Respiratory	F	7.4
MEGHALAYA	35-44	Respiratory	T	9.6
MEGHALAYA	45-54	Respiratory	M	13.3
MEGHALAYA	45-54	Respiratory	F	8.4
MEGHALAYA	45-54	Respiratory	T	11.5
MEGHALAYA	55-64	Respiratory	M	16.5
MEGHALAYA	55-64	Respiratory	F	11.3
MEGHALAYA	55-64	Respiratory	T	14.8
MEGHALAYA	65-69	Respiratory	M	23
MEGHALAYA	65-69	Respiratory	F	6.9
MEGHALAYA	65-69	Respiratory	T	17.2
MEGHALAYA	70+	Respiratory	M	21.4
MEGHALAYA	70+	Respiratory	F	13.4
MEGHALAYA	70+	Respiratory	T	18.4
MEGHALAYA	1-4	Cancer	M	7.1
MEGHALAYA	1-4	Cancer	F	0
MEGHALAYA	1-4	Cancer	T	7.1
MEGHALAYA	5-14	Cancer	M	7.4
MEGHALAYA	5-14	Cancer	F	7.4
MEGHALAYA	5-14	Cancer	T	7.4
MEGHALAYA	15-24	Cancer	M	2.9
MEGHALAYA	15-24	Cancer	F	2.8
MEGHALAYA	15-24	Cancer	T	2.9
MEGHALAYA	25-34	Cancer	M	3.5
MEGHALAYA	25-34	Cancer	F	1.5
MEGHALAYA	25-34	Cancer	T	2.6
MEGHALAYA	35-44	Cancer	M	3.4
MEGHALAYA	35-44	Cancer	F	4.1
MEGHALAYA	35-44	Cancer	T	3.7
MEGHALAYA	45-54	Cancer	M	2.8
MEGHALAYA	45-54	Cancer	F	4.2
MEGHALAYA	45-54	Cancer	T	3.3
MEGHALAYA	55-64	Cancer	M	4
MEGHALAYA	55-64	Cancer	F	4
MEGHALAYA	55-64	Cancer	T	4
MEGHALAYA	65-69	Cancer	M	3.9
MEGHALAYA	65-69	Cancer	F	2.6
MEGHALAYA	65-69	Cancer	T	3.4
MEGHALAYA	70+	Cancer	M	2.2
MEGHALAYA	70+	Cancer	F	3.2
MEGHALAYA	70+	Cancer	T	2.6
MEGHALAYA	1-4	Digestive	M	6.1
MEGHALAYA	1-4	Digestive	F	0
MEGHALAYA	1-4	Digestive	T	6.1
MEGHALAYA	5-14	Digestive	M	10.7
MEGHALAYA	5-14	Digestive	F	11.1
MEGHALAYA	5-14	Digestive	T	10.9
MEGHALAYA	15-24	Digestive	M	6.9
MEGHALAYA	15-24	Digestive	F	5.3
MEGHALAYA	15-24	Digestive	T	6.1
MEGHALAYA	25-34	Digestive	M	16.5
MEGHALAYA	25-34	Digestive	F	8
MEGHALAYA	25-34	Digestive	T	12.7
MEGHALAYA	35-44	Digestive	M	20.1
MEGHALAYA	35-44	Digestive	F	7.1
MEGHALAYA	35-44	Digestive	T	14.7
MEGHALAYA	45-54	Digestive	M	14.9
MEGHALAYA	45-54	Digestive	F	8.6
MEGHALAYA	45-54	Digestive	T	12.6
MEGHALAYA	55-64	Digestive	M	9.1
MEGHALAYA	55-64	Digestive	F	10
MEGHALAYA	55-64	Digestive	T	9.4
MEGHALAYA	65-69	Digestive	M	8.7
MEGHALAYA	65-69	Digestive	F	8.3
MEGHALAYA	65-69	Digestive	T	8.6
MEGHALAYA	70+	Digestive	M	6.1
MEGHALAYA	70+	Digestive	F	5.1
MEGHALAYA	70+	Digestive	T	5.7
MEGHALAYA	1-4	Blood diseases	M	3
MEGHALAYA	1-4	Blood diseases	F	0
MEGHALAYA	1-4	Blood diseases	T	3
MEGHALAYA	5-14	Blood diseases	M	4.1
MEGHALAYA	5-14	Blood diseases	F	3.7
MEGHALAYA	5-14	Blood diseases	T	4
MEGHALAYA	15-24	Blood diseases	M	2.9
MEGHALAYA	15-24	Blood diseases	F	1.4
MEGHALAYA	15-24	Blood diseases	T	2.1
MEGHALAYA	25-34	Blood diseases	M	2
MEGHALAYA	25-34	Blood diseases	F	4
MEGHALAYA	25-34	Blood diseases	T	2.9
MEGHALAYA	35-44	Blood diseases	M	1.3
MEGHALAYA	35-44	Blood diseases	F	1
MEGHALAYA	35-44	Blood diseases	T	1.2
MEGHALAYA	45-54	Blood diseases	M	0.2
MEGHALAYA	45-54	Blood diseases	F	0.7
MEGHALAYA	45-54	Blood diseases	T	0.4
MEGHALAYA	55-64	Blood diseases	M	0.4
MEGHALAYA	55-64	Blood diseases	F	0.7
MEGHALAYA	55-64	Blood diseases	T	0.5
MEGHALAYA	65-69	Blood diseases	M	0.6
MEGHALAYA	65-69	Blood diseases	F	0.6
MEGHALAYA	65-69	Blood diseases	T	0.6
MEGHALAYA	70+	Blood diseases	M	0.6
MEGHALAYA	70+	Blood diseases	F	0.9
MEGHALAYA	70+	Blood diseases	T	0.7
MEGHALAYA	1-4	Endocrine	M	2
MEGHALAYA	1-4	Endocrine	F	0
MEGHALAYA	1-4	Endocrine	T	2
MEGHALAYA	5-14	Endocrine	M	0
MEGHALAYA	5-14	Endocrine	F	0
MEGHALAYA	5-14	Endocrine	T	0
MEGHALAYA	15-24	Endocrine	M	1.2
MEGHALAYA	15-24	Endocrine	F	2.8
MEGHALAYA	15-24	Endocrine	T	2.1
MEGHALAYA	25-34	Endocrine	M	2
MEGHALAYA	25-34	Endocrine	F	3.6
MEGHALAYA	25-34	Endocrine	T	2.7
MEGHALAYA	35-44	Endocrine	M	2.4
MEGHALAYA	35-44	Endocrine	F	3.6
MEGHALAYA	35-44	Endocrine	T	2.9
MEGHALAYA	45-54	Endocrine	M	2.9
MEGHALAYA	45-54	Endocrine	F	3.1
MEGHALAYA	45-54	Endocrine	T	3
MEGHALAYA	55-64	Endocrine	M	3.4
MEGHALAYA	55-64	Endocrine	F	5
MEGHALAYA	55-64	Endocrine	T	4
MEGHALAYA	65-69	Endocrine	M	3.4
MEGHALAYA	65-69	Endocrine	F	5.2
MEGHALAYA	65-69	Endocrine	T	4
MEGHALAYA	70+	Endocrine	M	3.2
MEGHALAYA	70+	Endocrine	F	4.1
MEGHALAYA	70+	Endocrine	T	3.6
MEGHALAYA	1-4	Nervous	M	15.2
MEGHALAYA	1-4	Nervous	F	0
MEGHALAYA	1-4	Nervous	T	15.2
MEGHALAYA	5-14	Nervous	M	13.2
MEGHALAYA	5-14	Nervous	F	13
MEGHALAYA	5-14	Nervous	T	13.1
MEGHALAYA	15-24	Nervous	M	5.3
MEGHALAYA	15-24	Nervous	F	7.5
MEGHALAYA	15-24	Nervous	T	6.5
MEGHALAYA	25-34	Nervous	M	5.5
MEGHALAYA	25-34	Nervous	F	4.7
MEGHALAYA	25-34	Nervous	T	5.2
MEGHALAYA	35-44	Nervous	M	3.6
MEGHALAYA	35-44	Nervous	F	2.8
MEGHALAYA	35-44	Nervous	T	3.3
MEGHALAYA	45-54	Nervous	M	1.2
MEGHALAYA	45-54	Nervous	F	2.4
MEGHALAYA	45-54	Nervous	T	1.7
MEGHALAYA	55-64	Nervous	M	1.6
MEGHALAYA	55-64	Nervous	F	1
MEGHALAYA	55-64	Nervous	T	1.4
MEGHALAYA	65-69	Nervous	M	1.3
MEGHALAYA	65-69	Nervous	F	0.9
MEGHALAYA	65-69	Nervous	T	1.1
MEGHALAYA	70+	Nervous	M	1.5
MEGHALAYA	70+	Nervous	F	0.9
MEGHALAYA	70+	Nervous	T	1.2
MEGHALAYA	1-4	Others	F	0
MEGHALAYA	5-14	Others	F	1.9
MEGHALAYA	15-24	Others	F	12.4
MEGHALAYA	25-34	Others	F	15.8
MEGHALAYA	35-44	Others	F	7.5
MEGHALAYA	45-54	Others	F	10.8
MEGHALAYA	55-64	Others	F	6.4
MEGHALAYA	65-69	Others	F	7.4
MEGHALAYA	70+	Others	F	6.9
MEGHALAYA	1-4	Others	M	2
MEGHALAYA	5-14	Others	M	5.8
MEGHALAYA	15-24	Others	M	11.4
MEGHALAYA	25-34	Others	M	7
MEGHALAYA	35-44	Others	M	8.4
MEGHALAYA	45-54	Others	M	8.2
MEGHALAYA	55-64	Others	M	6
MEGHALAYA	65-69	Others	M	8.9
MEGHALAYA	70+	Others	M	7.5
MEGHALAYA	1-4	Others	T	2
MEGHALAYA	5-14	Others	T	4.6
MEGHALAYA	15-24	Others	T	11.9
MEGHALAYA	25-34	Others	T	10.9
MEGHALAYA	35-44	Others	T	7.9
MEGHALAYA	45-54	Others	T	9.3
MEGHALAYA	55-64	Others	T	6.1
MEGHALAYA	65-69	Others	T	8.3
MEGHALAYA	70+	Others	T	7.2
MIZORAM	1-4	Circulatory	M	9.7
MIZORAM	1-4	Circulatory	F	0
MIZORAM	1-4	Circulatory	T	9.7
MIZORAM	5-14	Circulatory	M	0
MIZORAM	5-14	Circulatory	F	0
MIZORAM	5-14	Circulatory	T	0
MIZORAM	15-24	Circulatory	M	8.8
MIZORAM	15-24	Circulatory	F	17
MIZORAM	15-24	Circulatory	T	11.3
MIZORAM	25-34	Circulatory	M	19.7
MIZORAM	25-34	Circulatory	F	8.4
MIZORAM	25-34	Circulatory	T	16.8
MIZORAM	35-44	Circulatory	M	10.8
MIZORAM	35-44	Circulatory	F	21.5
MIZORAM	35-44	Circulatory	T	13.8
MIZORAM	45-54	Circulatory	M	19.9
